,season,id,match_between,home_team,away_team,toss_won,decision,1st_inning_score,2nd_inning_score,home_score,away_score,winner,result,venue,home_captain,away_captain,player_of_the_match,super_over,home_overs,home_runs,home_wickets,home_boundaries,away_overs,away_runs,away_wickets,away_boundaries,home_key_batsman,home_key_bowler,away_key_batsman,away_key_bowler,part_of_the_day
271,2018,1136578,KKR v PBKS,KKR,PBKS,PBKS,BOWL FIRST,191/7,126/1,191/7,126/1,PBKS,Kings XI won by 9 wickets (with 11 balls remaining) (D/L method),"Eden Gardens, Kolkata",Dinesh Karthik,Ravichandran Ashwin,KL Rahul,False,20.0,191.0,7.0,26.0,11.1,126.0,1.0,22.0,"Chris Lynn,Dinesh Karthik","Sunil Narine,Nitish Rana","Chris Gayle,KL Rahul","Andrew Tye,Barinder Sran",day/night
272,2018,1136579,RCB v DC,RCB,DC,RCB,BOWL FIRST,174/5,176/4,176/4,174/5,RCB,RCB won by 6 wickets (with 12 balls remaining),"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Gautam Gambhir,AB de Villiers,False,18.0,176.0,4.0,23.0,20.0,174.0,5.0,23.0,"AB de Villiers,Virat Kohli","Yuzvendra Chahal,Corey Anderson","Rishabh Pant,Shreyas Iyer","Glenn Maxwell,Trent Boult",night
273,2018,1136580,SRH v CSK,SRH,CSK,SRH,BOWL FIRST,182/3,178/6,178/6,182/3,CSK,Super Kings won by 4 runs,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kane Williamson,MS Dhoni,Ambati Rayudu,False,20.0,178.0,6.0,21.0,20.0,182.0,3.0,26.0,"Kane Williamson,Yusuf Pathan","Bhuvneshwar Kumar,Rashid Khan","Ambati Rayudu,Suresh Raina","Deepak Chahar,Karn Sharma",day/night
274,2018,1136581,RR v MI,RR,MI,MI,BAT FIRST,167/7,168/7,168/7,167/7,RR,Royals won by 3 wickets (with 2 balls remaining),"Sawai Mansingh Stadium, Jaipur",Ajinkya Rahane,Rohit Sharma,Jofra Archer,False,19.4,168.0,7.0,17.0,20.0,167.0,7.0,20.0,"Sanju Samson,Ben Stokes","Jofra Archer,Dhawal Kulkarni","Suryakumar Yadav,Ishan Kishan","Jasprit Bumrah,Hardik Pandya",night
275,2018,1136582,DC v PBKS,DC,PBKS,DC,BOWL FIRST,143/8,139/8,139/8,143/8,PBKS,Kings XI won by 4 runs,"Arun Jaitley Stadium, Delhi",Gautam Gambhir,Ravichandran Ashwin,Ankit Rajpoot,False,20.0,139.0,8.0,14.0,20.0,143.0,8.0,14.0,"Shreyas Iyer,Rahul Tewatia","Liam Plunkett,Trent Boult","Karun Nair,David Miller","Ankit Rajpoot,Mujeeb Ur Rahman",night
276,2018,1136583,MI v SRH,MI,SRH,MI,BOWL FIRST,118/10,87/10,87/10,118/10,SRH,Sunrisers won by 31 runs,"Wankhede Stadium, Mumbai",Rohit Sharma,Kane Williamson,Rashid Khan,False,18.5,87.0,10.0,11.0,18.4,118.0,10.0,14.0,"Suryakumar Yadav,Krunal Pandya","Mayank Markande,Hardik Pandya","Kane Williamson,Yusuf Pathan","Siddarth Kaul,Basil Thampi",night
277,2018,1136584,RCB v CSK,RCB,CSK,CSK,BOWL FIRST,205/8,207/5,205/8,207/5,CSK,Super Kings won by 5 wickets (with 2 balls remaining),"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,MS Dhoni,MS Dhoni,False,20.0,205.0,8.0,25.0,19.4,207.0,5.0,26.0,"AB de Villiers,Quinton de Kock","Yuzvendra Chahal,Umesh Yadav","Ambati Rayudu,MS Dhoni","Dwayne Bravo,Imran Tahir",night
278,2018,1136585,SRH v PBKS,SRH,PBKS,PBKS,BOWL FIRST,132/6,119/10,132/6,119/10,SRH,Sunrisers won by 13 runs,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kane Williamson,Ravichandran Ashwin,Ankit Rajpoot,False,20.0,132.0,6.0,13.0,19.2,119.0,10.0,13.0,"Manish Pandey,Shakib Al Hasan","Rashid Khan,Basil Thampi","KL Rahul,Chris Gayle","Ankit Rajpoot,Mujeeb Ur Rahman",night
279,2018,1136586,DC v KKR,DC,KKR,KKR,BOWL FIRST,219/4,164/9,219/4,164/9,DC,Daredevils won by 55 runs,"Arun Jaitley Stadium, Delhi",Shreyas Iyer,Dinesh Karthik,Shreyas Iyer,False,20.0,219.0,4.0,31.0,20.0,164.0,9.0,21.0,"Shreyas Iyer,Prithvi Shaw","Amit Mishra,Glenn Maxwell","Andre Russell,Shubman Gill","Piyush Chawla,Andre Russell",night
280,2018,1136587,CSK v MI,CSK,MI,MI,BOWL FIRST,169/5,170/2,169/5,170/2,MI,Mum Indians won by 8 wickets (with 2 balls remaining),"Maharashtra Cricket Association Stadium, Pune",MS Dhoni,Rohit Sharma,Rohit Sharma,False,20.0,169.0,5.0,21.0,19.4,170.0,2.0,20.0,"Suresh Raina,Ambati Rayudu","Harbhajan Singh,Dwayne Bravo","Rohit Sharma,Evin Lewis","Mitchell McClenaghan,Krunal Pandya",night
281,2018,1136588,RR v SRH,RR,SRH,SRH,BAT FIRST,151/7,140/6,140/6,151/7,SRH,Sunrisers won by 11 runs,"Sawai Mansingh Stadium, Jaipur",Ajinkya Rahane,Kane Williamson,Kane Williamson,False,20.0,140.0,6.0,11.0,20.0,151.0,7.0,17.0,"Ajinkya Rahane,Sanju Samson","Jofra Archer,Krishnappa Gowtham","Kane Williamson,Alex Hales","Siddarth Kaul,Yusuf Pathan",day/night
282,2018,1136589,RCB v KKR,RCB,KKR,KKR,BOWL FIRST,175/4,176/4,175/4,176/4,KKR,KKR won by 6 wickets (with 5 balls remaining),"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Dinesh Karthik,Chris Lynn,False,20.0,175.0,4.0,21.0,19.1,176.0,4.0,24.0,"Virat Kohli,Brendon McCullum","Murugan Ashwin,Mohammed Siraj","Chris Lynn,Robin Uthappa","Andre Russell,Kuldeep Yadav",night
283,2018,1136590,CSK v DC,CSK,DC,DC,BOWL FIRST,211/4,198/5,211/4,198/5,CSK,Super Kings won by 13 runs,"Maharashtra Cricket Association Stadium, Pune",MS Dhoni,Shreyas Iyer,Shane Watson,False,20.0,211.0,4.0,28.0,20.0,198.0,5.0,26.0,"Shane Watson,MS Dhoni","KM Asif,Lungi Ngidi","Rishabh Pant,Vijay Shankar","Glenn Maxwell,Vijay Shankar",night
284,2018,1136591,RCB v MI,RCB,MI,MI,BOWL FIRST,167/7,153/7,167/7,153/7,RCB,RCB won by 14 runs,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Rohit Sharma,Tim Southee,False,20.0,167.0,7.0,21.0,20.0,153.0,7.0,16.0,"Manan Vohra,Brendon McCullum","Tim Southee,Mohammed Siraj","Hardik Pandya,Krunal Pandya","Hardik Pandya,Jasprit Bumrah",night
285,2018,1136592,DC v RR,DC,RR,RR,BOWL FIRST,196/6,146/5,196/6,146/5,DC,Daredevils won by 4 runs (D/L method),"Arun Jaitley Stadium, Delhi",Shreyas Iyer,Ajinkya Rahane,Rishabh Pant,False,17.1,196.0,6.0,29.0,12.0,146.0,5.0,21.0,"Rishabh Pant,Shreyas Iyer","Trent Boult,Amit Mishra","Jos Buttler,D'Arcy Short","Jaydev Unadkat,Shreyas Gopal",night
286,2018,1136593,KKR v CSK,KKR,CSK,KKR,BOWL FIRST,177/5,180/4,180/4,177/5,KKR,KKR won by 6 wickets (with 14 balls remaining),"Eden Gardens, Kolkata",Dinesh Karthik,MS Dhoni,Sunil Narine,False,17.4,180.0,4.0,27.0,20.0,177.0,5.0,24.0,"Shubman Gill,Dinesh Karthik","Sunil Narine,Piyush Chawla","MS Dhoni,Shane Watson","Harbhajan Singh,KM Asif",night
287,2018,1136594,PBKS v MI,PBKS,MI,MI,BOWL FIRST,174/6,176/4,174/6,176/4,MI,Mum Indians won by 6 wickets (with 6 balls remaining),"Holkar Cricket Stadium, Indore",Ravichandran Ashwin,Rohit Sharma,Suryakumar Yadav,False,20.0,174.0,6.0,21.0,19.0,176.0,4.0,24.0,"Chris Gayle,Marcus Stoinis","Mujeeb Ur Rahman,Andrew Tye","Suryakumar Yadav,Krunal Pandya","Jasprit Bumrah,Ben Cutting",night
288,2018,1136595,CSK v RCB,CSK,RCB,CSK,BOWL FIRST,127/9,128/4,128/4,127/9,CSK,Super Kings won by 6 wickets (with 12 balls remaining),"Maharashtra Cricket Association Stadium, Pune",MS Dhoni,Virat Kohli,Ravindra Jadeja,False,18.0,128.0,4.0,16.0,20.0,127.0,9.0,14.0,"Ambati Rayudu,MS Dhoni","Ravindra Jadeja,Harbhajan Singh","Parthiv Patel,Tim Southee","Umesh Yadav,Colin de Grandhomme",day/night
289,2018,1136596,SRH v DC,SRH,DC,DC,BAT FIRST,163/5,164/3,164/3,163/5,SRH,Sunrisers won by 7 wickets (with 1 ball remaining),"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kane Williamson,Shreyas Iyer,Rashid Khan,False,19.5,164.0,3.0,16.0,20.0,163.0,5.0,17.0,"Alex Hales,Shikhar Dhawan","Rashid Khan,Siddarth Kaul","Prithvi Shaw,Shreyas Iyer","Amit Mishra,Liam Plunkett",night
290,2018,1136597,MI v KKR,MI,KKR,KKR,BOWL FIRST,181/4,168/6,181/4,168/6,MI,Mum Indians won by 13 runs,"Wankhede Stadium, Mumbai",Rohit Sharma,Dinesh Karthik,Hardik Pandya,False,20.0,181.0,4.0,25.0,20.0,168.0,6.0,26.0,"Suryakumar Yadav,Evin Lewis","Hardik Pandya,Mayank Markande","Robin Uthappa,Dinesh Karthik","Andre Russell,Sunil Narine",day/night
291,2018,1136598,PBKS v RR,PBKS,RR,PBKS,BOWL FIRST,152/9,155/4,155/4,152/9,PBKS,Kings XI won by 6 wickets (with 8 balls remaining),"Holkar Cricket Stadium, Indore",Ravichandran Ashwin,Ajinkya Rahane,Mujeeb Ur Rahman,False,18.4,155.0,4.0,19.0,20.0,152.0,9.0,17.0,"KL Rahul,Karun Nair","Mujeeb Ur Rahman,Andrew Tye","Jos Buttler,Sanju Samson","Krishnappa Gowtham,Anureet Singh",night
292,2018,1136599,SRH v RCB,SRH,RCB,RCB,BOWL FIRST,146/10,141/6,146/10,141/6,SRH,Sunrisers won by 5 runs,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kane Williamson,Virat Kohli,Kane Williamson,False,20.0,146.0,10.0,17.0,20.0,141.0,6.0,16.0,"Kane Williamson,Shakib Al Hasan","Shakib Al Hasan,Sandeep Sharma","Virat Kohli,Colin de Grandhomme","Mohammed Siraj,Tim Southee",night
293,2018,1136600,RR v PBKS,RR,PBKS,RR,BAT FIRST,158/8,143/7,158/8,143/7,RR,Royals won by 15 runs,"Sawai Mansingh Stadium, Jaipur",Ajinkya Rahane,Ravichandran Ashwin,Jos Buttler,False,20.0,158.0,8.0,17.0,20.0,143.0,7.0,15.0,"Jos Buttler,Sanju Samson","Krishnappa Gowtham,Ben Stokes","KL Rahul,Marcus Stoinis","Andrew Tye,Mujeeb Ur Rahman",night
294,2018,1136601,KKR v MI,KKR,MI,KKR,BOWL FIRST,210/6,108/10,108/10,210/6,MI,Mum Indians won by 102 runs,"Eden Gardens, Kolkata",Dinesh Karthik,Rohit Sharma,Ishan Kishan,False,18.1,108.0,10.0,16.0,20.0,210.0,6.0,30.0,"Chris Lynn,Nitish Rana","Piyush Chawla,Sunil Narine","Ishan Kishan,Suryakumar Yadav","Krunal Pandya,Hardik Pandya",night
295,2018,1136602,DC v SRH,DC,SRH,DC,BAT FIRST,187/5,191/1,187/5,191/1,SRH,Sunrisers won by 9 wickets (with 7 balls remaining),"Arun Jaitley Stadium, Delhi",Shreyas Iyer,Kane Williamson,Shikhar Dhawan,False,20.0,187.0,5.0,28.0,18.5,191.0,1.0,26.0,"Rishabh Pant,Harshal Patel","Harshal Patel,Glenn Maxwell","Shikhar Dhawan,Kane Williamson","Shakib Al Hasan,Bhuvneshwar Kumar",night
296,2018,1136603,RR v CSK,RR,CSK,CSK,BAT FIRST,176/4,177/6,177/6,176/4,RR,Royals won by 4 wickets (with 1 ball remaining),"Sawai Mansingh Stadium, Jaipur",Ajinkya Rahane,MS Dhoni,Jos Buttler,False,19.5,177.0,6.0,24.0,20.0,176.0,4.0,18.0,"Jos Buttler,Stuart Binny","Jofra Archer,Ish Sodhi","Suresh Raina,Shane Watson","Shardul Thakur,Ravindra Jadeja",night
297,2018,1136604,PBKS v KKR,PBKS,KKR,PBKS,BOWL FIRST,245/6,214/8,214/8,245/6,KKR,KKR won by 31 runs,"Holkar Cricket Stadium, Indore",Ravichandran Ashwin,Dinesh Karthik,Sunil Narine,False,20.0,214.0,8.0,28.0,20.0,245.0,6.0,39.0,"KL Rahul,Ravichandran Ashwin","Andrew Tye,Mohit Sharma","Sunil Narine,Dinesh Karthik","Andre Russell,Prasidh Krishna",day/night
298,2018,1136605,DC v RCB,DC,RCB,RCB,BOWL FIRST,181/4,187/5,181/4,187/5,RCB,RCB won by 5 wickets (with 6 balls remaining),"Arun Jaitley Stadium, Delhi",Shreyas Iyer,Virat Kohli,AB de Villiers,False,20.0,181.0,4.0,23.0,19.0,187.0,5.0,24.0,"Rishabh Pant,Abhishek Sharma","Trent Boult,Sandeep Lamichhane","AB de Villiers,Virat Kohli","Yuzvendra Chahal,Moeen Ali",night
299,2018,1136606,CSK v SRH,CSK,SRH,CSK,BOWL FIRST,179/4,180/2,180/2,179/4,CSK,Super Kings won by 8 wickets (with 6 balls remaining),"Maharashtra Cricket Association Stadium, Pune",MS Dhoni,Kane Williamson,Ambati Rayudu,False,19.0,180.0,2.0,24.0,20.0,179.0,4.0,23.0,"Ambati Rayudu,Shane Watson","Shardul Thakur,Deepak Chahar","Shikhar Dhawan,Kane Williamson","Sandeep Sharma,Rashid Khan",day/night
300,2018,1136607,MI v RR,MI,RR,RR,BOWL FIRST,168/6,171/3,168/6,171/3,RR,Royals won by 7 wickets,"Wankhede Stadium, Mumbai",Rohit Sharma,Ajinkya Rahane,Jos Buttler,False,20.0,168.0,6.0,22.0,18.0,171.0,3.0,23.0,"Evin Lewis,Suryakumar Yadav","Hardik Pandya,Jasprit Bumrah","Jos Buttler,Ajinkya Rahane","Jofra Archer,Ben Stokes",night
301,2018,1136608,PBKS v RCB,PBKS,RCB,RCB,BOWL FIRST,88/10,92/0,88/10,92/0,RCB,RCB won by 10 wickets (with 71 balls remaining),"Holkar Cricket Stadium, Indore",Ravichandran Ashwin,Virat Kohli,Umesh Yadav,False,15.1,88.0,10.0,10.0,8.1,92.0,0.0,15.0,"Aaron Finch,KL Rahul","Andrew Tye,Ravichandran Ashwin","Virat Kohli,Parthiv Patel","Umesh Yadav,Yuzvendra Chahal",night
302,2018,1136609,KKR v RR,KKR,RR,KKR,BOWL FIRST,142/10,145/4,145/4,142/10,KKR,KKR won by 6 wickets (with 12 balls remaining),"Eden Gardens, Kolkata",Dinesh Karthik,Ajinkya Rahane,Kuldeep Yadav,False,18.0,145.0,4.0,21.0,19.0,142.0,10.0,20.0,"Chris Lynn,Dinesh Karthik","Kuldeep Yadav,Andre Russell","Jos Buttler,Rahul Tripathi","Ben Stokes,Ish Sodhi",night
303,2018,1136610,MI v PBKS,MI,PBKS,PBKS,BOWL FIRST,186/8,183/5,186/8,183/5,MI,Mum Indians won by 3 runs,"Wankhede Stadium, Mumbai",Rohit Sharma,Ravichandran Ashwin,Jasprit Bumrah,False,20.0,186.0,8.0,23.0,20.0,183.0,5.0,22.0,"Kieron Pollard,Krunal Pandya","Jasprit Bumrah,Mitchell McClenaghan","KL Rahul,Aaron Finch","Andrew Tye,Ravichandran Ashwin",night
304,2018,1136611,RCB v SRH,RCB,SRH,SRH,BOWL FIRST,218/6,204/3,218/6,204/3,RCB,RCB won by 14 runs,"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Kane Williamson,AB de Villiers,False,20.0,218.0,6.0,32.0,20.0,204.0,3.0,28.0,"AB de Villiers,Moeen Ali","Yuzvendra Chahal,Moeen Ali","Kane Williamson,Manish Pandey","Rashid Khan,Siddarth Kaul",night
305,2018,1136612,DC v CSK,DC,CSK,CSK,BOWL FIRST,162/5,128/6,162/5,128/6,DC,Daredevils won by 34 runs,"Arun Jaitley Stadium, Delhi",Shreyas Iyer,MS Dhoni,Harshal Patel,False,20.0,162.0,5.0,19.0,20.0,128.0,6.0,13.0,"Rishabh Pant,Vijay Shankar","Trent Boult,Amit Mishra","Ambati Rayudu,Ravindra Jadeja","Lungi Ngidi,Ravindra Jadeja",night
306,2018,1136613,RR v RCB,RR,RCB,RR,BAT FIRST,164/5,134/10,164/5,134/10,RR,Royals won by 30 runs,"Sawai Mansingh Stadium, Jaipur",Ajinkya Rahane,Virat Kohli,Shreyas Gopal,False,20.0,164.0,5.0,17.0,19.2,134.0,10.0,17.0,"Rahul Tripathi,Ajinkya Rahane","Shreyas Gopal,Ben Laughlin","AB de Villiers,Parthiv Patel","Umesh Yadav,Mohammed Siraj",day/night
307,2018,1136614,SRH v KKR,SRH,KKR,SRH,BAT FIRST,172/9,173/5,172/9,173/5,KKR,KKR won by 5 wickets (with 2 balls remaining),"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Kane Williamson,Dinesh Karthik,Chris Lynn,False,20.0,172.0,9.0,20.0,19.4,173.0,5.0,22.0,"Shikhar Dhawan,Kane Williamson","Siddarth Kaul,Carlos Brathwaite","Chris Lynn,Robin Uthappa","Prasidh Krishna,Sunil Narine",night
308,2018,1136615,DC v MI,DC,MI,DC,BAT FIRST,174/4,163/10,174/4,163/10,DC,Daredevils won by 11 runs,"Arun Jaitley Stadium, Delhi",Shreyas Iyer,Rohit Sharma,Amit Mishra,False,20.0,174.0,4.0,20.0,19.3,163.0,10.0,19.0,"Rishabh Pant,Vijay Shankar","Amit Mishra,Harshal Patel","Evin Lewis,Ben Cutting","Krunal Pandya,Mayank Markande",day/night
309,2018,1136616,CSK v PBKS,CSK,PBKS,CSK,BOWL FIRST,153/10,159/5,159/5,153/10,CSK,Super Kings won by 5 wickets (with 5 balls remaining),"Maharashtra Cricket Association Stadium, Pune",MS Dhoni,Ravichandran Ashwin,Lungi Ngidi,False,19.1,159.0,5.0,18.0,19.4,153.0,10.0,17.0,"Suresh Raina,Deepak Chahar","Lungi Ngidi,Shardul Thakur","Karun Nair,Manoj Tiwary","Ankit Rajpoot,Ravichandran Ashwin",night
310,2018,1136617,SRH v CSK,SRH,CSK,CSK,BOWL FIRST,139/7,140/8,139/7,140/8,CSK,Super Kings won by 2 wickets (with 5 balls remaining),"Wankhede Stadium, Mumbai",Kane Williamson,MS Dhoni,Faf du Plessis,False,20.0,139.0,7.0,16.0,19.1,140.0,8.0,18.0,"Carlos Brathwaite,Kane Williamson","Rashid Khan,Sandeep Sharma","Faf du Plessis,Suresh Raina","Dwayne Bravo,Ravindra Jadeja",night
311,2018,1136618,KKR v RR,KKR,RR,RR,BOWL FIRST,169/7,144/4,169/7,144/4,KKR,KKR won by 25 runs,"Eden Gardens, Kolkata",Dinesh Karthik,Ajinkya Rahane,Andre Russell,False,20.0,169.0,7.0,21.0,20.0,144.0,4.0,16.0,"Dinesh Karthik,Andre Russell","Piyush Chawla,Kuldeep Yadav","Sanju Samson,Ajinkya Rahane","Krishnappa Gowtham,Jofra Archer",night
312,2018,1136619,KKR v SRH,KKR,SRH,KKR,BOWL FIRST,174/7,160/9,160/9,174/7,SRH,Sunrisers won by 14 runs,"Eden Gardens, Kolkata",Dinesh Karthik,Kane Williamson,Rashid Khan,False,20.0,160.0,9.0,22.0,20.0,174.0,7.0,23.0,"Chris Lynn,Shubman Gill","Kuldeep Yadav,Piyush Chawla","Wriddhiman Saha,Rashid Khan","Rashid Khan,Carlos Brathwaite",night
313,2018,1136620,CSK v SRH,CSK,SRH,CSK,BOWL FIRST,178/6,181/2,181/2,178/6,CSK,Super Kings won by 8 wickets (with 9 balls remaining),"Wankhede Stadium, Mumbai",MS Dhoni,Kane Williamson,Shane Watson,False,18.3,181.0,2.0,26.0,20.0,178.0,6.0,22.0,"Shane Watson,Suresh Raina","Karn Sharma,Ravindra Jadeja","Kane Williamson,Yusuf Pathan","Carlos Brathwaite,Sandeep Sharma",night
314,2017,1082591,SRH v RCB,SRH,RCB,RCB,BOWL FIRST,207/4,172/10,207/4,172/10,SRH,Sunrisers won by 35 runs,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",David Warner,Shane Watson,Yuvraj Singh,False,20.0,207.0,4.0,26.0,19.4,172.0,10.0,23.0,"Yuvraj Singh,Moises Henriques","Bhuvneshwar Kumar,Rashid Khan","Chris Gayle,Kedar Jadhav","Yuzvendra Chahal,Stuart Binny",night
315,2017,1082592,RPS v MI,RPS,MI,RPS,BOWL FIRST,184/8,187/3,187/3,184/8,RPS,Supergiant won by 7 wickets (with 1 ball remaining),"Maharashtra Cricket Association Stadium, Pune",Steven Smith,Rohit Sharma,Steven Smith,False,19.5,187.0,3.0,24.0,20.0,184.0,8.0,23.0,"Steven Smith,Ajinkya Rahane","Imran Tahir,Rajat Bhatia","Jos Buttler,Hardik Pandya","Tim Southee,Hardik Pandya",night
316,2017,1082593,GL v KKR,GL,KKR,KKR,BOWL FIRST,183/4,184/0,183/4,184/0,KKR,KKR won by 10 wickets (with 31 balls remaining),"Saurashtra Cricket Association Stadium, Rajkot",Suresh Raina,Gautam Gambhir,Chris Lynn,False,20.0,183.0,4.0,26.0,14.5,184.0,0.0,26.0,"Suresh Raina,Dinesh Karthik","Praveen Kumar,Shivil Kaushik","Chris Lynn,Gautam Gambhir","Kuldeep Yadav,Piyush Chawla",night
317,2017,1082594,PBKS v RPS,PBKS,RPS,PBKS,BOWL FIRST,163/6,164/4,164/4,163/6,PBKS,Kings XI won by 6 wickets (with 6 balls remaining),"Holkar Cricket Stadium, Indore",Glenn Maxwell,Steven Smith,Glenn Maxwell,False,19.0,164.0,4.0,19.0,20.0,163.0,6.0,18.0,"Glenn Maxwell,David Miller","Sandeep Sharma,Swapnil Singh","Ben Stokes,Manoj Tiwary","Imran Tahir,Ashok Dinda",day/night
318,2017,1082595,RCB v DC,RCB,DC,RCB,BAT FIRST,157/8,142/9,157/8,142/9,RCB,RCB won by 15 runs,"M.Chinnaswamy Stadium, Bengaluru",Shane Watson,Zaheer Khan,Kedar Jadhav,False,20.0,157.0,8.0,21.0,20.0,142.0,9.0,15.0,"Kedar Jadhav,Shane Watson","Pawan Negi,Billy Stanlake","Rishabh Pant,Sam Billings","Chris Morris,Zaheer Khan",night
319,2017,1082596,SRH v GL,SRH,GL,SRH,BOWL FIRST,135/7,140/1,140/1,135/7,SRH,Sunrisers won by 9 wickets (with 27 balls remaining),"Rajiv Gandhi International Stadium, Uppal, Hyderabad",David Warner,Suresh Raina,Rashid Khan,False,15.3,140.0,1.0,17.0,20.0,135.0,7.0,13.0,"David Warner,Moises Henriques","Rashid Khan,Bhuvneshwar Kumar","Dwayne Smith,Jason Roy","Praveen Kumar,Shivil Kaushik",day/night
320,2017,1082597,MI v KKR,MI,KKR,MI,BOWL FIRST,178/7,180/6,180/6,178/7,MI,Mum Indians won by 4 wickets (with 1 ball remaining),"Wankhede Stadium, Mumbai",Rohit Sharma,Gautam Gambhir,Nitish Rana,False,19.5,180.0,6.0,24.0,20.0,178.0,7.0,20.0,"Nitish Rana,Parthiv Patel","Krunal Pandya,Lasith Malinga","Manish Pandey,Chris Lynn","Ankit Rajpoot,Sunil Narine",night
321,2017,1082598,PBKS v RCB,PBKS,RCB,RCB,BAT FIRST,148/4,150/2,150/2,148/4,PBKS,Kings XI won by 8 wickets (with 33 balls remaining),"Holkar Cricket Stadium, Indore",Glenn Maxwell,Shane Watson,Axar Patel,False,14.3,150.0,2.0,20.0,20.0,148.0,4.0,17.0,"Hashim Amla,Glenn Maxwell","Varun Aaron,Axar Patel","AB de Villiers,Mandeep Singh","Yuzvendra Chahal,Tymal Mills",night
322,2017,1082599,RPS v DC,RPS,DC,RPS,BOWL FIRST,205/4,108/10,108/10,205/4,DC,Daredevils won by 97 runs,"Maharashtra Cricket Association Stadium, Pune",Ajinkya Rahane,Zaheer Khan,Sanju Samson,False,16.1,108.0,10.0,11.0,20.0,205.0,4.0,27.0,"Mayank Agarwal,Rajat Bhatia","Imran Tahir,Deepak Chahar","Sanju Samson,Chris Morris","Amit Mishra,Zaheer Khan",night
323,2017,1082600,MI v SRH,MI,SRH,MI,BOWL FIRST,158/8,159/6,159/6,158/8,MI,Mum Indians won by 4 wickets (with 8 balls remaining),"Wankhede Stadium, Mumbai",Rohit Sharma,David Warner,Jasprit Bumrah,False,18.4,159.0,6.0,22.0,20.0,158.0,8.0,21.0,"Nitish Rana,Parthiv Patel","Jasprit Bumrah,Harbhajan Singh","David Warner,Shikhar Dhawan","Bhuvneshwar Kumar,Deepak Hooda",night
324,2017,1082601,KKR v PBKS,KKR,PBKS,KKR,BOWL FIRST,170/9,171/2,171/2,170/9,KKR,KKR won by 8 wickets (with 21 balls remaining),"Eden Gardens, Kolkata",Gautam Gambhir,Glenn Maxwell,Sunil Narine,False,16.3,171.0,2.0,25.0,20.0,170.0,9.0,23.0,"Gautam Gambhir,Sunil Narine","Umesh Yadav,Chris Woakes","Manan Vohra,David Miller","Axar Patel,Varun Aaron",night
325,2017,1082602,RCB v MI,RCB,MI,MI,BOWL FIRST,142/5,145/6,142/5,145/6,MI,Mum Indians won by 4 wickets (with 7 balls remaining),"M.Chinnaswamy Stadium, Bengaluru",Virat Kohli,Rohit Sharma,Kieron Pollard,False,20.0,142.0,5.0,11.0,18.5,145.0,6.0,14.0,"Virat Kohli,Chris Gayle","Samuel Badree,Stuart Binny","Kieron Pollard,Krunal Pandya","Mitchell McClenaghan,Hardik Pandya",day/night
326,2017,1082603,GL v RPS,GL,RPS,GL,BOWL FIRST,171/8,172/3,172/3,171/8,GL,Guj Lions won by 7 wickets (with 12 balls remaining),"Saurashtra Cricket Association Stadium, Rajkot",Suresh Raina,Steven Smith,Andrew Tye,False,18.0,172.0,3.0,27.0,20.0,171.0,8.0,21.0,"Brendon McCullum,Dwayne Smith","Andrew Tye,Dwayne Smith","Steven Smith,Rahul Tripathi","Shardul Thakur,Rahul Chahar",night
327,2017,1082604,KKR v SRH,KKR,SRH,SRH,BOWL FIRST,172/6,155/6,172/6,155/6,KKR,KKR won by 17 runs,"Eden Gardens, Kolkata",Gautam Gambhir,David Warner,Robin Uthappa,False,20.0,172.0,6.0,20.0,20.0,155.0,6.0,21.0,"Robin Uthappa,Manish Pandey","Chris Woakes,Yusuf Pathan","Yuvraj Singh,David Warner","Bhuvneshwar Kumar,Rashid Khan",day/night
328,2017,1082605,DC v PBKS,DC,PBKS,DC,BAT FIRST,188/6,137/9,188/6,137/9,DC,Daredevils won by 51 runs,"Arun Jaitley Stadium, Delhi",Zaheer Khan,Glenn Maxwell,Corey Anderson,False,20.0,188.0,6.0,28.0,20.0,137.0,9.0,14.0,"Sam Billings,Corey Anderson","Chris Morris,Shahbaz Nadeem","Axar Patel,David Miller","Varun Aaron,KC Cariappa",night
329,2017,1082606,MI v GL,MI,GL,MI,BOWL FIRST,176/4,177/4,177/4,176/4,MI,Mum Indians won by 6 wickets (with 3 balls remaining),"Wankhede Stadium, Mumbai",Rohit Sharma,Suresh Raina,Nitish Rana,False,19.3,177.0,4.0,19.0,20.0,176.0,4.0,18.0,"Nitish Rana,Rohit Sharma","Mitchell McClenaghan,Harbhajan Singh","Brendon McCullum,Dinesh Karthik","Andrew Tye,Praveen Kumar",day/night
